dates,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Cura̤ao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall_Islands,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Solomon_Islands,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_of_America,United_States_Virgin_Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2020-10-27,104,288,0,287,263,0,0,9253,1600,31,7,2512,527,56,278,1436,3,884,19868,39,0,0,0,74,0,722,0,13493,0,0,2243,8,1,1,0,2145,27,0,0,4,1535,24,8174,0,0,861,0,828,29,55,91,10273,13,1056,5,0,316,543,167,340,0,0,17,9,364,0,0,0,122,26344,634,18,0,1824,11409,0,7,714,0,0,112,107,1,0,0,29,0,0,490,2079,56,36470,3222,5960,3691,939,0,607,17007,35,424,0,1968,422,276,205,682,568,0,79,796,0,21,1210,48,765,195,0,4,1240,27,27,107,0,0,4,4360,308,4,1,237,2264,175,1426,15,1741,10324,0,1,0,0,119,245,4,676,422,707,542,685,0,551,2501,1602,10241,2447,632,262,2844,16550,7,0,0,0,8,1,357,14,341,0,0,3,8,1312,1130,0,0,891,88,7,11146,541,5,4,514,17357,53,0,43,3,1,25,8,1879,2198,0,114,6677,1111,20890,0,62364,2,44,285,0,423,1,0,83,27
2020-10-28,95,284,789,85,227,0,0,11712,2241,2,14,2698,663,36,232,1335,0,902,22210,55,86,3,3,99,0,1558,360,15726,0,0,2569,7,1,2,0,4109,49,0,0,19,927,47,9167,8,0,511,18,1413,83,15,181,15663,17,745,0,0,165,1014,170,0,4,0,37,12,511,0,4,0,193,33405,0,0,6,1731,14964,85,3,1256,0,0,76,677,0,150,0,3,0,0,752,2291,70,43893,3520,6968,4510,700,3,884,21989,38,618,26,3800,442,836,197,775,538,0,136,1809,7,3,752,25,413,485,0,3,835,35,16,76,0,0,0,4166,649,10,1,519,3988,112,1466,54,570,10283,0,2,62,3,113,628,0,433,466,773,576,551,0,515,1859,1514,16300,3299,362,257,4724,16202,11,0,9,1,31,0,399,6,1053,0,4,7,5,901,1523,4,0,1092,103,0,19649,457,18,10,1068,6362,67,0,41,13,0,0,24,0,2209,0,64,7474,1390,22885,0,63145,3,21,272,0,482,3,0,0,12
2020-10-29,113,311,287,107,203,0,0,14308,2383,15,13,4149,988,47,257,1493,0,936,17998,32,0,1,1,172,3,1584,0,29787,0,0,2760,0,1,0,0,2674,76,0,0,8,1005,49,8166,5,37,862,67,2378,49,11,0,12980,20,1017,14,0,562,1716,153,0,0,0,125,11,602,0,0,0,215,35367,769,20,0,1709,16774,0,9,1547,0,0,48,749,0,0,0,35,20,0,657,2194,97,49881,4029,6824,4043,667,1,887,24988,64,736,4,3087,587,1018,281,814,522,0,251,1850,0,0,899,23,776,774,0,7,801,24,15,106,0,0,2,5942,861,17,0,347,3985,142,1406,77,1954,8092,0,6,0,0,147,870,0,322,614,825,450,671,1,448,1923,2036,18820,3960,90,250,5343,17717,45,0,2,0,20,2,416,11,1328,0,4,7,3,2887,2612,0,0,1863,125,13,23983,335,12,7,2415,8155,52,3,40,4,0,51,33,0,2305,2,146,7342,1400,24700,0,72042,2,44,276,0,353,1,1,0,5
2020-10-30,123,275,320,50,195,0,0,13924,2398,18,15,4305,1015,58,240,1681,2,984,15090,29,0,4,0,197,0,1910,359,28629,0,0,2689,11,22,1,0,2699,55,0,3,5,1520,31,8717,0,0,1231,73,2776,39,23,234,13055,42,860,3,4,343,1394,179,520,0,0,81,13,481,0,0,0,188,47637,0,0,0,1696,18681,280,3,1211,0,0,72,470,1,201,0,13,8,0,576,3286,48,48648,3565,8293,3804,863,0,723,26829,76,770,5,3443,633,761,284,760,596,0,251,1933,0,7,782,25,950,698,0,12,649,25,7,76,0,0,0,5595,912,10,0,550,4320,110,1331,52,2364,10248,0,1,0,1,150,861,0,403,0,908,623,825,0,733,2431,1755,20156,4224,1211,211,6481,18283,2,0,11,0,26,1,435,11,1384,0,8,7,13,2785,2490,0,0,2056,113,0,24085,586,27,5,3390,9361,53,1,39,12,0,58,26,3751,2319,0,434,8312,1312,23065,0,80384,0,65,229,0,476,4,1,125,1
2020-10-31,66,319,306,98,289,0,3,13267,2381,17,13,5243,1022,37,204,1604,1,970,15401,121,0,1,2,163,0,1485,0,26106,0,0,2891,0,3,0,0,2956,91,1,0,10,1521,41,11187,0,0,1017,0,2772,35,37,166,13605,53,1191,1,0,419,845,176,0,0,2,100,10,488,0,0,1,344,48573,0,0,0,1673,19059,0,6,1686,0,0,75,549,0,0,10,24,0,0,951,3908,78,48268,2897,8011,2878,762,0,644,31079,78,770,4,3921,681,1185,418,671,484,0,284,1751,0,0,972,37,735,778,0,7,799,27,8,100,0,0,0,5948,968,8,0,342,3256,252,1093,49,3517,11102,1,7,0,1,170,930,0,497,0,1078,504,798,0,760,2666,1998,21629,4656,945,193,6546,18140,3,0,0,0,29,1,398,0,1545,0,3,9,0,3363,1805,0,0,1912,127,2,23769,633,0,5,3262,9170,50,1,38,5,0,0,42,1784,2322,0,209,8752,1172,24405,0,89048,9,63,259,0,404,0,0,90,41
2020-11-01,91,241,319,91,247,0,0,13379,2441,0,8,5141,1095,0,179,1320,0,1960,6308,80,0,0,1,147,0,1937,0,22282,0,0,1803,23,4,0,0,3457,99,0,0,0,1685,28,10029,0,0,1296,64,2769,86,0,149,11429,0,1126,2,8,686,1045,170,0,5,0,134,8,380,0,1,0,203,32530,0,11,4,1791,14177,0,5,2055,0,0,53,600,0,52,0,45,0,0,738,3878,68,46963,3143,7820,1997,397,1,680,31756,89,754,5,3301,483,1395,514,589,565,0,215,1699,0,0,467,10,1001,799,143,7,659,16,9,140,0,0,0,6000,839,4,6,357,3790,92,1210,28,2508,9790,0,2,0,0,162,1089,4,0,0,807,521,822,0,546,2586,1796,21897,4007,385,213,5753,18665,3,0,2,0,0,0,402,23,1817,2,1,12,0,2573,1797,0,0,1770,124,21,24434,239,0,4,4055,7280,45,3,40,4,0,0,32,1302,2213,0,85,7959,1121,21915,0,99356,14,38,254,0,309,3,1,17,5
2020-11-02,76,327,291,69,230,0,1,9745,1194,0,5,4526,1175,91,278,1568,1,0,11789,25,40,0,5,126,0,1415,0,18947,0,0,1225,0,0,1,0,2512,55,0,0,15,1608,34,11033,15,0,1105,24,2179,48,0,197,6542,67,948,2,0,314,1002,181,570,0,0,80,8,414,0,0,0,178,49290,0,0,2,1852,12097,0,4,1678,0,0,9,165,1,123,0,19,0,0,516,3581,25,45231,2696,7719,2658,546,0,228,29905,37,667,0,3259,458,685,337,608,436,0,242,1389,6,0,950,18,895,849,0,2,957,42,11,218,0,0,0,6151,542,7,0,550,3460,119,699,53,2824,8673,0,4,0,1,111,859,0,0,1300,977,540,731,1,589,2323,2384,17171,3062,533,164,5324,18253,9,0,6,1,0,4,374,0,1449,0,0,4,0,2282,1342,0,0,1371,97,0,15784,397,15,2,2987,7281,61,5,37,3,0,61,36,791,2106,0,248,6754,1278,23254,0,80379,0,42,199,0,424,0,0,48,7
2020-11-03,132,321,0,63,193,0,0,6609,1328,47,7,3160,596,24,210,1736,0,941,13858,90,0,7,2,76,0,764,0,10100,0,0,2427,17,8,0,310,2330,34,0,0,1,1324,60,9137,0,58,746,37,1165,35,43,197,9252,22,942,10,0,259,368,189,0,1,17,61,4,359,0,0,0,109,52156,1384,16,0,1943,15352,69,6,1151,0,0,3,0,2,18,0,46,0,0,808,3989,41,38310,2618,8289,3413,748,0,658,22253,126,468,0,5877,701,724,476,759,400,0,132,1080,8,0,862,56,837,319,0,1,834,36,8,106,0,62,11,4430,195,9,3,533,2526,142,1202,24,2933,8278,0,5,0,0,72,561,0,1071,418,1123,749,738,2,546,2408,2287,15578,2506,1511,197,4041,18652,9,0,0,0,0,0,381,14,802,0,0,1,26,1883,557,5,0,772,75,14,10620,275,47,7,1297,7281,54,4,42,10,0,0,0,1220,2302,1,228,8899,1234,18950,0,75888,2,25,247,0,312,12,0,63,15
2020-11-04,95,381,0,22,349,0,0,9598,2374,5,8,4445,1242,31,230,1659,1,929,12102,47,62,0,2,34,0,1580,0,8501,0,0,4041,13,9,0,0,3422,62,2,0,14,1014,30,9935,0,0,540,12,1427,65,8,174,12089,32,1353,2,0,257,548,197,0,0,0,79,13,560,0,0,0,237,36254,303,0,7,2295,17214,76,4,2166,0,1,104,379,1,0,0,30,0,0,193,4219,26,46253,2973,8932,3595,298,2,787,28241,39,619,17,4833,703,492,344,787,495,0,171,1512,0,10,781,36,897,533,0,1,1054,59,11,84,0,0,0,3763,710,22,1,526,4495,72,1197,18,3114,7729,0,3,56,1,137,911,0,700,376,1167,633,579,5,425,1634,1761,19364,2596,771,226,7733,19768,7,0,13,0,36,5,473,10,1878,0,2,9,13,1727,1177,0,288,1241,118,3,14951,409,39,2,1570,6090,45,1,43,7,0,24,0,1237,2343,0,128,9524,1008,20018,0,85412,7,16,197,0,380,11,2,118,21
2020-11-05,86,396,0,135,236,0,2,13281,2413,14,12,6514,1227,53,261,1517,0,984,9230,166,0,0,0,69,0,1753,0,11843,0,0,4054,9,2,0,0,4672,109,0,0,4,840,32,6136,9,0,863,13,2480,109,5,166,15731,23,936,5,0,430,1323,207,0,0,0,208,13,379,0,0,0,293,39807,338,21,0,2401,19990,443,23,2646,0,0,82,664,1,118,0,7,46,0,283,3928,32,50210,3356,8452,3574,435,1,846,30548,30,938,17,4658,822,1494,546,763,535,0,313,1888,0,0,899,30,639,710,0,0,1032,26,0,173,0,0,0,5250,1020,15,2,504,5745,81,1136,16,3309,7622,0,2,0,0,155,1189,0,620,319,1313,734,677,0,472,2357,976,24692,7497,77,227,8651,19404,12,0,8,0,8,4,426,10,2412,0,1,7,15,3216,2025,0,0,1712,125,0,21256,443,91,6,3608,10043,76,1,41,6,0,0,50,1971,2391,0,252,9850,1161,25177,0,88163,3,31,234,0,395,4,0,37,17
2020-11-06,121,421,330,90,289,0,0,9516,2210,15,11,7051,1364,39,162,1842,1,982,7659,115,0,0,0,126,1,1919,1193,23976,0,0,3754,11,5,0,0,2768,96,2,0,12,1540,44,8692,3,31,1141,11,2848,40,21,233,13229,36,1223,19,0,546,350,201,767,3,4,131,12,510,0,0,0,189,58017,467,0,1,2775,21506,145,13,2915,0,1,101,702,1,32,0,79,9,0,436,4709,28,47638,7843,8772,3701,563,1,769,34502,47,944,12,4630,774,1008,661,795,439,0,367,2089,2,0,853,30,999,803,0,6,1009,71,49,129,0,0,0,5225,1059,18,1,465,5641,108,995,45,3051,6957,1,1,0,0,180,1275,2,621,320,1302,582,432,0,630,2885,1588,27143,4410,396,249,9714,20582,18,0,1,0,41,0,450,18,2181,0,4,7,11,1962,1686,0,0,1866,145,0,23382,383,37,2,4483,10098,76,4,39,8,0,61,10,0,2311,1,217,9721,1289,24138,0,106050,0,49,207,0,380,3,1,72,16
2020-11-07,40,489,1897,0,121,0,0,11100,2476,11,12,6324,1465,34,237,1469,0,1988,6648,72,0,1,0,139,0,1907,0,22294,0,0,3839,12,7,2,239,3635,75,1,13,9,1808,43,9893,0,0,1106,12,2890,44,9,224,11552,31,1427,5,0,476,725,224,184,0,0,241,9,355,0,0,0,266,60235,241,17,1,2859,23399,0,11,2447,0,0,67,653,1,0,0,69,0,0,223,5318,22,50356,0,8864,3568,492,0,570,37802,53,1132,12,5384,899,1109,728,825,556,0,357,2142,0,0,1004,50,1656,659,0,2,1755,39,0,146,0,0,0,5567,935,24,3,429,5398,94,1342,52,2909,7232,0,2,0,0,223,1127,0,650,0,1376,681,543,0,520,2935,2084,27086,5550,1103,192,10260,20396,16,0,4,1,58,2,436,0,2282,0,0,4,0,2354,1564,0,0,1761,89,0,22708,400,57,5,4744,9359,62,0,37,12,0,0,10,1625,2436,0,284,10746,1292,23287,0,116780,2,64,84,0,441,3,0,49,28
2020-11-08,58,495,0,184,112,0,0,11786,2175,0,7,7898,1410,0,241,1289,3,0,6124,39,0,2,1,142,0,1784,0,18862,0,0,2301,3,2,1,0,4471,67,5,0,5,1587,31,9756,0,0,1050,0,2399,39,0,314,7723,0,1050,1,13,345,978,208,179,0,7,228,13,458,0,0,0,0,86794,0,0,0,2901,16017,0,16,2555,0,0,36,548,4,37,0,64,18,0,229,4673,24,45674,4262,9450,2880,317,0,691,39809,46,1172,11,3554,656,1065,491,742,515,0,404,1769,0,6,595,12,1972,675,0,6,1168,30,43,102,0,0,0,5931,1174,29,1,382,5836,92,1071,27,2753,6659,0,6,0,20,59,1283,0,0,0,1502,431,1193,0,703,2781,2152,27875,6640,936,202,9937,20498,5,0,0,0,0,2,407,0,2677,0,0,7,0,2579,1613,0,0,1731,143,0,22664,449,65,2,4453,5748,45,4,38,7,0,0,24,1584,2483,2,214,9397,1141,24957,0,131821,0,61,370,0,384,0,0,89,0
2020-11-09,126,501,0,64,98,0,1,8037,1042,0,6,6006,1663,31,192,1474,1,996,1448,60,0,0,0,84,0,1211,0,22380,0,0,675,4,0,2,0,4246,78,0,1,4,1581,47,8714,6,0,946,0,2543,30,0,116,3608,74,891,3,0,537,1421,239,0,0,0,192,14,471,0,2,0,412,38619,0,0,3,2927,13363,414,15,1889,0,0,120,212,1,14,0,27,0,0,465,5162,15,45903,3880,9236,2530,539,0,212,32614,34,998,0,4519,575,719,730,538,571,0,215,1139,0,6,1078,23,1980,0,122,3,852,24,30,102,0,95,0,6810,671,3,5,957,4596,191,1029,41,2817,5659,0,4,0,1,300,978,0,0,973,1436,549,746,2,460,2507,2434,24785,5784,533,190,6752,21798,9,0,13,0,0,0,363,40,2112,0,10,2,0,1828,890,0,0,1372,126,17,14152,510,50,7,4452,5749,68,1,42,3,0,41,40,1588,2516,0,337,8687,1111,20572,0,127151,15,71,195,0,393,0,0,46,60
2020-11-10,138,525,2524,54,247,0,0,5331,1221,36,10,5704,635,37,176,1683,0,983,8636,100,36,5,5,48,0,997,0,10554,0,0,3816,12,1,3,38,4058,50,0,4,4,1321,29,7440,0,0,736,31,1529,52,67,111,6047,17,771,19,0,421,362,221,0,0,0,125,10,307,0,0,0,90,19571,685,7,0,2970,15332,0,8,1489,0,2,221,98,0,12,1,30,0,0,467,4140,23,38073,2853,10463,3184,265,0,534,25269,36,899,0,5665,810,756,637,735,570,0,92,1119,4,0,923,29,1056,570,0,2,972,23,0,153,0,0,3,5887,331,4,6,603,3170,55,598,29,2571,4674,0,1,0,0,94,515,2,1502,363,1650,680,1021,0,648,2323,2054,21713,4096,481,230,3240,20977,20,0,8,0,13,0,392,3,1318,0,0,8,26,577,464,3,72,1247,100,0,9481,356,96,5,2097,5748,69,2,40,4,0,33,11,438,2576,0,171,10179,1146,21350,0,104659,0,73,239,0,185,3,0,17,30
2020-11-11,166,563,753,40,136,0,0,8317,1861,6,10,3839,1346,28,179,1699,0,1038,7701,54,63,0,0,86,0,1605,0,10917,0,0,4390,1,5,1,110,4622,80,3,0,10,1028,28,5176,0,0,488,15,1467,43,5,198,9005,34,1066,6,0,528,442,232,0,10,0,126,11,345,1,0,0,220,22166,291,0,1,2911,18487,100,12,2383,0,0,177,769,0,33,0,10,10,0,65,3945,13,44281,3779,10339,3577,230,0,720,35090,31,1173,29,5996,775,1344,596,903,400,0,208,1552,0,13,970,45,1086,176,0,0,869,21,39,141,0,28,12,4960,915,22,6,719,5214,69,1266,13,2736,4664,0,1,53,13,152,947,0,594,381,1637,660,804,0,359,1194,1300,25454,3817,275,230,7304,19851,20,0,11,0,41,0,471,9,2823,4,0,9,0,1051,1092,0,0,1729,146,0,15855,430,45,2,3725,5935,68,4,41,3,0,42,0,1424,2529,0,130,10611,1096,20412,0,122231,5,46,146,1,266,10,0,26,49
2020-11-12,146,507,811,90,137,0,0,11977,2132,16,8,9643,1202,48,231,1733,0,1057,2004,184,0,1,0,103,1,1540,0,25012,0,0,3945,4,3,0,0,4302,61,0,4,4,897,37,7612,6,0,979,8,2597,37,29,165,8925,14,994,2,0,134,919,227,0,2,0,132,20,400,0,0,1,238,34971,345,19,12,3120,21866,0,9,2751,0,0,101,682,3,25,5,6,15,0,231,3927,28,47905,3770,11780,3198,358,2,675,32961,8,1555,18,5419,817,1216,733,778,527,0,453,1922,0,0,875,32,1421,483,0,2,822,29,8,109,0,37,0,5746,1115,12,8,666,5461,99,1212,39,2569,5400,0,3,0,0,180,1318,0,564,302,1708,643,971,0,549,1904,1667,25221,4935,264,224,9799,21608,50,0,6,0,35,0,394,15,3536,0,3,18,12,2058,2222,0,0,2140,143,0,19720,0,55,4,4498,8238,69,5,39,5,0,0,31,1529,2693,4,289,11057,1214,22950,0,133935,3,60,224,0,296,26,0,39,57
2020-11-13,186,410,851,49,104,0,0,10880,1703,9,12,10368,1622,64,150,1845,6,1098,6482,106,0,5,5,112,0,1728,0,48331,0,0,3414,0,1,0,93,4024,134,0,0,13,1634,36,8651,5,136,1202,27,3082,58,51,185,7870,36,1011,6,5,371,883,214,885,0,2,373,16,521,1,0,0,197,32978,169,0,1,3473,23542,716,28,3316,0,0,87,732,0,32,0,88,0,0,365,5097,18,44879,4173,11517,3298,385,2,763,37977,53,1587,14,5685,903,919,767,773,567,0,533,1874,0,7,919,31,1550,795,0,3,919,26,39,150,0,0,3,7646,1331,8,24,620,6195,103,0,53,1913,5627,1,4,0,7,212,1295,0,618,256,1808,823,1163,1,609,2575,1404,22683,5839,1332,245,10142,21983,7,0,8,1,44,1,311,9,3341,0,0,11,0,2591,1931,0,0,2338,191,20,18852,635,97,9,5709,6893,65,8,40,9,0,47,24,1584,2841,5,224,11787,1136,33470,0,142076,0,80,283,0,305,1,2,20,29
2020-11-14,174,490,867,109,171,0,2,11163,1472,8,5,8962,1364,39,157,1767,0,1167,5709,76,0,2,0,113,0,1332,390,33207,0,0,4212,23,3,1,109,5516,47,1,8,11,1592,32,8686,0,0,1171,17,3056,54,33,207,7355,0,1037,3,0,918,1161,224,165,0,0,267,16,509,0,0,0,316,23620,221,14,0,3504,22461,0,22,3038,0,0,73,580,0,21,0,44,16,0,299,4836,10,44684,5444,11737,2690,467,2,836,40902,89,1685,17,4469,856,1470,963,718,499,0,455,1904,0,23,824,24,2066,713,0,4,1304,27,14,121,0,0,0,5658,1323,8,6,541,5515,133,1145,27,2111,6086,0,3,0,19,156,1063,0,723,0,2304,730,887,0,547,2231,1893,24051,6653,667,235,9489,22702,43,0,0,1,19,0,441,11,3499,0,3,12,6,2024,1515,0,0,2213,205,23,18304,373,128,7,5564,6715,66,3,38,0,0,0,26,1562,3045,0,185,12524,1226,27301,0,193734,13,95,234,0,390,3,0,37,69
2020-11-15,66,532,0,0,146,0,0,11859,1482,0,8,7192,1849,0,174,1531,0,1248,4659,119,0,0,6,180,0,1275,0,29070,0,0,2498,26,1,0,0,4741,39,0,4,2,1646,24,8685,0,0,1184,46,2866,27,0,198,4199,68,1078,1,0,671,953,228,163,0,0,0,17,564,0,0,0,244,32059,0,0,4,3020,16947,0,12,2835,0,0,41,596,0,48,0,62,0,0,611,4238,16,41100,5272,11203,2419,427,0,761,37249,57,1694,7,4750,636,1080,765,691,551,0,395,1660,0,7,0,21,1509,713,0,2,1114,42,62,117,0,0,0,5558,1411,5,4,463,5875,113,1136,77,1946,5903,0,3,0,19,112,1164,2,0,0,2165,653,1125,0,739,2413,1624,25571,6602,653,203,9460,22572,32,0,4,0,0,1,349,24,3822,0,0,2,0,1771,1737,0,0,2237,208,0,17539,468,102,7,6731,4259,61,2,39,5,0,0,50,1671,3116,0,387,10681,1174,26860,0,181066,8,88,188,0,301,9,0,4,21
2020-11-16,205,597,1704,147,77,0,1,8468,549,0,14,5278,2259,0,180,1837,0,1315,1057,68,0,0,0,112,0,1059,0,38307,0,0,816,6,2,0,0,4613,42,0,0,6,1597,24,8307,0,0,1100,31,2362,22,0,127,1887,29,1058,4,0,499,668,220,0,0,0,489,2,399,0,1,0,213,27123,0,0,0,3157,10824,105,11,1695,0,1,156,166,0,26,0,70,11,0,476,6495,3,30548,4106,12543,2237,377,0,292,33977,104,1459,0,2373,625,972,501,499,479,0,316,1163,0,9,974,15,1371,613,0,1,1208,50,32,103,0,0,0,5860,507,3,12,625,4966,108,2260,59,1477,5408,0,0,0,6,152,988,0,0,947,2443,976,832,2,673,2249,1501,21854,6035,707,215,7096,22778,61,0,2,0,37,1,305,14,3482,0,2,3,0,1200,920,0,0,1842,223,9,10199,1096,319,6,3513,4260,71,1,37,9,0,0,97,1065,3223,4,231,9832,1210,24962,0,155001,0,74,141,0,492,16,0,26,43
2020-11-17,163,602,910,42,164,0,0,5645,984,23,25,4304,1395,93,179,2139,1,1263,5821,78,40,0,2,65,2,730,0,14134,0,0,3519,11,1,1,204,4146,18,0,0,6,1331,24,7742,5,0,726,0,1313,49,125,107,5407,0,1195,6,0,479,381,242,311,17,25,211,10,336,0,0,0,104,9094,415,0,0,3117,14419,0,15,2198,1,0,52,147,0,13,2,29,9,0,547,5203,16,29163,3535,13053,2390,453,0,625,27352,45,1190,0,5861,950,559,688,489,486,0,89,1016,0,5,722,4,1153,548,77,6,1103,110,48,110,0,67,21,3269,564,4,3,585,3012,66,1167,47,1197,4822,0,4,0,9,157,586,1,1737,329,2128,836,1344,0,509,2112,1736,20816,8371,537,243,4931,22410,36,0,11,0,0,0,301,0,2813,0,0,5,19,509,502,0,0,1245,229,4,6353,387,106,0,1582,4260,75,2,39,3,0,0,3,599,3316,0,237,11968,1209,21363,0,137486,0,73,201,0,419,2,0,64,68
2020-11-18,225,694,1002,37,203,0,0,7893,1589,6,6,5664,2075,56,126,2212,0,1251,4828,22,32,1,1,125,0,1255,878,13371,0,0,4828,0,11,1,0,6115,120,3,0,5,1006,14,6471,0,0,643,28,1945,28,34,228,4246,77,1220,1,0,494,428,275,0,0,0,185,19,339,0,0,0,228,14524,241,0,3,3443,17561,334,5,2422,0,0,59,698,0,30,0,51,3,0,137,4290,10,38617,3807,13352,2961,330,1,873,32191,30,1489,33,6454,964,925,690,556,425,1,278,1507,0,0,612,13,965,164,0,0,1210,41,32,173,3,0,0,2874,1069,5,9,565,5415,52,1569,11,502,4296,0,3,50,11,152,977,0,547,0,2050,1158,1014,2,525,1257,1144,19152,4452,569,194,8262,20985,16,0,5,0,31,2,362,13,4994,3,0,6,6,1326,1393,0,81,1987,313,0,12229,401,146,1,2543,4522,77,2,40,2,0,117,16,720,3819,0,306,12496,1255,20051,0,151266,16,74,204,0,387,5,0,56,48
2020-11-19,223,711,1038,67,104,0,4,10621,1520,8,21,7766,2239,11,174,2111,0,1309,3700,37,0,0,0,102,1,1633,0,35294,0,0,3938,18,0,0,0,4276,40,0,7,8,948,23,5911,12,117,998,41,3251,37,41,198,5515,52,1257,2,0,460,1146,329,296,0,0,271,20,533,1,0,0,288,27667,225,0,0,3697,22609,0,8,3209,0,3,104,651,0,29,0,16,0,0,249,4512,11,45576,4265,13421,2349,372,0,829,34280,60,2151,10,7933,949,957,720,452,422,0,442,2084,74,5,529,49,1934,425,0,27,660,29,0,140,0,0,0,1757,1607,8,33,536,5391,63,1592,44,1442,4606,0,2,0,4,236,1402,0,603,411,2298,1251,1054,0,758,1663,1379,19883,5891,325,219,10269,23610,36,0,5,5,37,0,290,17,5613,0,6,5,15,1311,2027,0,0,2888,343,0,15298,327,231,3,4460,6085,83,2,42,8,0,30,39,2049,4215,1,342,13357,1292,19609,0,164044,13,104,210,0,311,12,0,37,36
2020-11-20,377,786,1023,48,212,0,1,10332,1667,9,7,6830,2597,25,135,2364,3,1382,3019,38,0,1,0,96,0,1180,491,34091,0,0,3899,16,7,0,632,4641,82,1,4,4,1454,31,6875,1,0,1422,38,3164,21,67,268,6471,90,1297,0,4,1026,996,342,0,0,9,411,12,499,0,0,0,351,21130,229,54,1,3768,23648,174,11,3227,0,0,70,685,0,30,0,24,17,0,0,4440,5,45882,4798,13223,2374,415,0,795,36176,69,2301,11,5470,976,1459,807,485,386,0,366,1909,17,22,541,21,1682,892,0,4,1290,68,113,121,0,0,0,3918,1442,8,45,621,4559,94,1560,52,2103,5638,0,3,0,4,146,1198,0,655,231,2547,1251,1112,0,782,2020,1333,23975,6994,521,208,10108,24318,0,0,20,0,15,7,319,12,6109,0,0,4,10,1665,2070,0,0,2514,363,0,14289,439,309,4,4961,4988,72,0,41,4,0,19,45,1270,4542,0,243,14575,1153,22915,0,164560,6,88,213,0,300,4,0,70,65
2020-11-21,215,836,1103,76,133,0,0,10097,1193,8,5,6612,3169,19,150,2275,0,1457,3081,60,0,3,0,187,0,1237,0,35918,0,0,3983,0,7,1,0,4642,70,1,0,6,1573,44,7487,0,0,1219,16,2958,38,79,232,5808,121,1257,2,0,601,594,363,285,0,0,361,29,452,0,0,0,461,22642,162,15,10,3824,22964,0,5,2551,0,5,36,691,0,85,0,62,3,0,63,4397,20,46232,4792,13260,2543,329,2,770,37239,63,2398,10,4939,913,1048,855,486,447,0,380,1668,0,0,802,22,2265,670,0,1,958,94,76,141,0,123,0,4472,1422,4,39,467,4706,154,1532,50,1945,5919,2,6,0,0,143,1236,0,670,0,2738,1472,1256,0,856,1966,1637,22464,6489,904,239,9272,24822,43,0,0,1,22,0,286,13,6254,0,2,4,9,1818,1546,0,0,3105,386,31,12710,439,213,2,7621,4923,88,2,43,10,0,0,53,1223,5103,5,283,14580,1269,20252,0,184191,13,81,209,0,315,1,1,23,74
